,week_index,count,country_code,Postive_tweets,Negative_tweets
36,25,44,CL,16,6
37,34,44,CL,17,9
38,33,38,CL,15,5
39,47,37,CL,16,5
40,36,36,CL,14,9
41,28,35,CL,9,2
42,31,34,CL,9,6
43,48,32,CL,8,6
44,30,27,CL,7,3
45,49,23,CL,11,3
46,0,21,CL,5,0
47,2,14,CL,3,3
48,1,10,CL,4,1
49,3,3,CL,2,0
0,32,166,DK,76,37
1,49,160,DK,57,23
2,33,151,DK,76,47
3,44,145,DK,71,32
4,38,140,DK,70,25
5,31,130,DK,67,24
6,26,128,DK,64,20
7,43,127,DK,50,31
8,20,124,DK,71,26
9,45,121,DK,61,28
10,41,118,DK,56,33
11,37,117,DK,57,25
12,42,116,DK,62,20
13,34,111,DK,62,19
14,14,108,DK,48,24
15,9,106,DK,56,18
16,35,104,DK,49,23
17,24,104,DK,54,17
18,13,103,DK,52,21
19,21,102,DK,57,25
20,39,98,DK,44,20
21,8,97,DK,42,17
22,40,96,DK,39,25
23,28,94,DK,39,22
24,12,94,DK,50,18
25,1,93,DK,45,14
26,27,92,DK,45,29
27,36,90,DK,48,15
28,30,88,DK,42,24
29,5,85,DK,32,20
30,29,84,DK,49,16
31,0,83,DK,37,16
32,47,83,DK,41,17
33,2,82,DK,39,16
34,11,81,DK,42,14
35,7,81,DK,41,21
36,4,80,DK,35,22
37,25,79,DK,39,15
38,46,79,DK,48,16
39,19,78,DK,44,12
40,15,77,DK,45,12
41,6,77,DK,40,11
42,17,76,DK,38,21
43,48,76,DK,41,14
44,3,74,DK,24,22
45,10,74,DK,40,11
46,18,65,DK,34,8
47,23,63,DK,29,12
48,16,61,DK,27,15
49,22,55,DK,28,7
0,9,311,SG,141,46
1,12,295,SG,141,46
2,13,292,SG,145,50
3,11,267,SG,125,50
4,10,265,SG,147,44
5,16,264,SG,122,48
6,8,259,SG,132,37
7,20,253,SG,129,46
8,21,248,SG,110,58
9,6,235,SG,112,42
10,15,231,SG,119,42
11,14,224,SG,103,44
12,17,220,SG,96,47
13,28,216,SG,94,43
14,5,211,SG,98,38
15,23,209,SG,97,49
16,18,208,SG,91,34
17,19,208,SG,96,46
18,4,206,SG,83,39
19,26,205,SG,90,37
20,22,205,SG,99,29
21,29,203,SG,91,33
22,24,202,SG,91,43
23,7,190,SG,88,33
24,34,189,SG,84,30
25,43,186,SG,71,41
26,32,186,SG,83,39
27,38,186,SG,90,24
28,35,184,SG,84,28
29,44,183,SG,66,45
30,41,183,SG,81,35
31,40,182,SG,94,28
32,31,180,SG,71,47
33,37,176,SG,80,40
34,42,176,SG,84,28
35,25,174,SG,61,41
36,27,173,SG,73,36
37,30,171,SG,80,20
38,39,166,SG,68,36
39,33,165,SG,72,36
40,36,155,SG,74,21
41,45,139,SG,68,17
42,46,137,SG,69,26
43,49,133,SG,68,19
44,48,120,SG,47,35
45,47,111,SG,50,21
46,1,72,SG,26,15
47,0,68,SG,24,22
48,2,66,SG,30,12
49,3,23,SG,12,6
0,37,63,RS,33,5
1,32,39,RS,9,6
2,15,36,RS,17,5
3,35,35,RS,13,6
4,9,32,RS,11,6
5,39,30,RS,9,9
6,45,28,RS,12,7
7,34,27,RS,10,3
8,48,26,RS,13,3
9,16,25,RS,13,7
10,49,24,RS,12,2
11,5,24,RS,11,0
12,6,24,RS,9,2
13,20,24,RS,11,6
14,22,23,RS,9,5
15,21,23,RS,12,2
16,12,23,RS,10,5
17,36,23,RS,9,8
18,8,22,RS,6,5
19,23,22,RS,12,2
20,17,21,RS,5,2
21,38,21,RS,9,4
22,40,20,RS,9,7
23,43,20,RS,8,4
24,25,20,RS,12,3
25,7,20,RS,10,0
26,13,19,RS,7,3
27,26,19,RS,6,5
28,30,18,RS,5,6
29,33,18,RS,9,1
30,14,18,RS,6,3
31,29,17,RS,5,4
32,4,17,RS,6,1
33,44,16,RS,7,3
34,31,16,RS,8,3
35,47,15,RS,10,0
36,10,15,RS,5,3
37,0,15,RS,6,5
38,11,14,RS,6,1
39,24,14,RS,12,1
40,28,13,RS,3,3
41,27,13,RS,6,5
42,18,12,RS,5,1
43,19,12,RS,4,3
44,42,12,RS,7,0
45,41,11,RS,6,2
46,46,10,RS,5,1
47,1,10,RS,3,3
48,2,6,RS,2,1
49,3,2,RS,0,1
0,43,44,VC,17,14
1,42,39,VC,16,8
2,41,29,VC,11,5
3,46,27,VC,14,4
4,44,24,VC,14,2
5,45,22,VC,7,3
6,47,21,VC,10,0
7,32,20,VC,4,11
8,49,19,VC,6,2
9,17,19,VC,9,2
10,31,16,VC,7,3
11,1,16,VC,2,3
12,33,15,VC,7,4
13,22,14,VC,6,2
14,2,13,VC,3,4
15,30,13,VC,4,3
16,40,12,VC,5,1
17,0,11,VC,3,4
18,10,11,VC,3,0
19,34,10,VC,1,3
20,39,9,VC,3,5
21,38,9,VC,3,2
22,29,8,VC,3,2
23,9,8,VC,4,2
24,12,8,VC,3,3
25,25,8,VC,2,1
26,16,8,VC,3,0
27,27,7,VC,2,0
28,48,7,VC,1,0
29,15,7,VC,2,0
30,13,7,VC,3,1
31,21,7,VC,0,1
32,19,7,VC,3,1
33,26,6,VC,2,1
34,4,6,VC,2,1
35,18,6,VC,0,1
36,14,6,VC,2,2
37,36,5,VC,4,0
38,35,5,VC,2,1
39,11,5,VC,1,0
40,24,5,VC,2,2
41,28,5,VC,2,0
42,8,4,VC,2,0
43,5,4,VC,0,1
44,23,4,VC,1,1
45,20,3,VC,2,0
46,7,3,VC,1,1
47,6,3,VC,0,1
48,37,2,VC,1,0
49,3,2,VC,0,1
0,19,59,GT,33,14
1,20,38,GT,15,13
2,18,36,GT,22,6
3,12,34,GT,9,4
4,14,32,GT,10,7
5,17,29,GT,10,7
6,9,27,GT,3,2
7,38,22,GT,3,5
8,10,22,GT,4,4
9,13,22,GT,4,2
10,41,22,GT,11,3
11,16,22,GT,6,7
12,39,21,GT,7,4
13,15,21,GT,4,4
14,37,20,GT,4,3
15,11,20,GT,5,5
16,34,19,GT,3,5
17,49,19,GT,5,4
18,22,18,GT,4,4
19,8,17,GT,7,3
20,23,17,GT,7,5
21,32,17,GT,4,2
22,44,15,GT,6,1
23,35,15,GT,8,3
24,46,15,GT,1,7
25,43,14,GT,2,3
26,42,14,GT,3,1
27,40,14,GT,1,5
28,45,14,GT,9,3
29,26,14,GT,3,3
30,21,13,GT,2,3
31,36,13,GT,6,1
32,33,13,GT,6,3
33,48,12,GT,3,4
34,29,11,GT,4,2
35,31,11,GT,2,4
36,28,11,GT,4,0
37,6,10,GT,1,4
38,7,9,GT,4,0
39,5,9,GT,3,2
40,27,9,GT,2,3
41,24,9,GT,4,3
42,4,8,GT,1,2
43,47,8,GT,2,1
44,30,7,GT,3,0
45,25,6,GT,2,0
46,1,5,GT,2,1
47,3,5,GT,3,0
48,2,5,GT,3,0
49,0,4,GT,0,1
0,40,32,IR,11,5
1,3,30,IR,4,19
2,35,26,IR,7,8
3,4,24,IR,8,8
4,13,24,IR,7,10
5,9,22,IR,8,11
6,36,22,IR,7,1
7,16,21,IR,5,2
8,20,21,IR,9,5
9,17,21,IR,12,5
10,43,20,IR,5,2
11,1,19,IR,8,7
12,15,19,IR,9,4
13,38,19,IR,4,3
14,2,18,IR,6,5
15,19,18,IR,7,5
16,29,17,IR,7,2
17,22,17,IR,5,4
18,8,16,IR,8,3
19,41,16,IR,8,0
20,5,15,IR,6,2
21,18,15,IR,6,2
22,46,15,IR,4,4
23,37,14,IR,10,1
24,14,14,IR,8,2
25,39,14,IR,7,0
26,25,13,IR,5,1
27,49,13,IR,4,1
28,0,12,IR,4,3
29,27,12,IR,2,3
30,33,12,IR,8,0
31,34,12,IR,4,3
32,6,11,IR,5,2
33,31,11,IR,5,2
34,32,11,IR,4,1
35,44,11,IR,3,0
36,12,10,IR,6,3
37,23,9,IR,4,2
38,21,9,IR,3,1
39,11,9,IR,2,1
40,7,9,IR,6,1
41,45,8,IR,4,2
42,30,8,IR,3,2
43,47,8,IR,2,3
44,28,7,IR,2,1
45,24,6,IR,5,1
46,10,6,IR,4,1
47,42,6,IR,0,2
48,48,6,IR,4,0
49,26,2,IR,0,0
0,32,133,TW,80,13
1,36,108,TW,54,23
2,44,108,TW,50,20
3,39,105,TW,51,26
4,3,103,TW,97,1
5,35,101,TW,56,23
6,33,100,TW,57,15
7,31,97,TW,54,20
8,34,95,TW,53,20
9,43,92,TW,41,19
10,26,89,TW,40,30
11,27,87,TW,38,22
12,37,87,TW,51,14
13,8,85,TW,43,16
14,38,84,TW,46,12
15,25,83,TW,47,19
16,29,81,TW,37,16
17,14,77,TW,37,20
18,40,77,TW,42,13
19,5,76,TW,41,13
20,41,74,TW,39,11
21,30,70,TW,35,14
22,46,69,TW,32,7
23,24,69,TW,30,17
24,28,66,TW,30,8
25,21,63,TW,35,11
26,7,60,TW,33,13
27,12,60,TW,36,5
28,23,59,TW,17,21
29,48,58,TW,21,15
30,47,57,TW,19,15
31,16,57,TW,28,10
32,18,56,TW,21,17
33,6,56,TW,22,8
34,45,54,TW,27,12
35,15,54,TW,25,15
36,17,50,TW,23,12
37,13,50,TW,25,10
38,22,50,TW,24,9
39,11,48,TW,23,12
40,10,48,TW,23,11
41,49,48,TW,23,7
42,20,47,TW,20,11
43,19,46,TW,22,5
44,9,44,TW,18,10
45,4,44,TW,18,6
46,42,42,TW,17,6
47,2,34,TW,32,1
48,0,22,TW,9,4
49,1,15,TW,10,0
0,13,61,IQ,24,16
1,18,59,IQ,24,15
2,10,57,IQ,21,18
3,11,56,IQ,32,11
4,23,55,IQ,9,43
5,19,54,IQ,30,12
6,17,49,IQ,21,10
7,16,49,IQ,26,12
8,15,49,IQ,22,12
9,12,48,IQ,23,13
10,21,47,IQ,13,25
11,1,44,IQ,19,7
12,4,44,IQ,11,13
13,9,43,IQ,16,11
14,2,42,IQ,14,15
15,14,41,IQ,16,17
16,34,40,IQ,18,6
17,3,37,IQ,10,16
18,22,34,IQ,12,9
19,48,33,IQ,16,6
20,20,33,IQ,13,7
21,0,33,IQ,16,7
22,30,32,IQ,14,5
23,33,32,IQ,23,4
24,25,28,IQ,7,15
25,28,26,IQ,8,7
26,49,25,IQ,14,5
27,8,25,IQ,16,6
28,26,22,IQ,8,7
29,31,22,IQ,11,2
30,6,21,IQ,11,6
31,40,21,IQ,7,4
32,32,19,IQ,11,3
33,35,18,IQ,5,2
34,37,18,IQ,6,3
35,39,16,IQ,11,0
36,24,16,IQ,4,4
37,5,15,IQ,5,3
38,44,14,IQ,6,1
39,7,13,IQ,5,4
40,29,13,IQ,4,6
41,27,12,IQ,4,5
42,45,12,IQ,5,2
43,46,12,IQ,7,1
44,47,12,IQ,9,2
45,41,11,IQ,4,3
46,38,10,IQ,3,2
47,43,10,IQ,6,1
48,36,9,IQ,3,2
49,42,7,IQ,2,1
0,9,181,PL,61,26
1,29,150,PL,72,24
2,8,143,PL,51,26
3,31,141,PL,54,24
4,34,140,PL,58,31
5,30,128,PL,55,24
6,43,127,PL,57,16
7,33,125,PL,48,19
8,14,120,PL,49,22
9,35,118,PL,48,23
10,12,117,PL,45,16
11,32,116,PL,43,24
12,13,116,PL,55,13
13,15,115,PL,47,13
14,42,112,PL,49,27
15,18,112,PL,54,12
16,21,112,PL,68,15
17,25,109,PL,46,17
18,16,107,PL,41,21
19,24,107,PL,38,21
20,6,106,PL,42,8
21,19,106,PL,51,11
22,44,105,PL,37,23
23,28,105,PL,38,16
24,26,105,PL,39,22
25,17,103,PL,50,9
26,22,101,PL,55,13
27,10,99,PL,43,14
28,11,91,PL,34,19
29,45,90,PL,44,13
30,20,89,PL,38,14
31,41,88,PL,42,6
32,5,87,PL,32,8
33,27,86,PL,34,13
34,36,85,PL,37,14
35,48,81,PL,23,16
36,7,81,PL,39,11
37,37,78,PL,34,7
38,40,77,PL,28,13
39,23,70,PL,35,5
40,47,65,PL,24,9
41,49,64,PL,20,8
42,38,64,PL,25,8
43,4,62,PL,20,16
44,39,62,PL,23,16
45,46,50,PL,14,13
46,3,39,PL,3,17
47,1,33,PL,14,4
48,2,30,PL,2,11
49,0,25,PL,8,4
0,41,512,ZW,235,95
1,42,409,ZW,186,88
2,44,382,ZW,169,86
3,43,350,ZW,146,50
4,19,290,ZW,115,64
5,45,290,ZW,109,64
6,18,289,ZW,132,55
7,16,216,ZW,88,50
8,17,215,ZW,91,46
9,48,201,ZW,77,39
10,47,197,ZW,105,24
11,1,192,ZW,72,41
12,46,173,ZW,85,31
13,8,168,ZW,80,19
14,0,167,ZW,70,25
15,10,163,ZW,76,22
16,49,162,ZW,79,21
17,20,162,ZW,68,32
18,6,159,ZW,67,23
19,14,158,ZW,64,22
20,12,150,ZW,59,29
21,4,146,ZW,71,24
22,5,145,ZW,64,25
23,15,145,ZW,56,26
24,13,145,ZW,61,23
25,9,144,ZW,68,22
26,40,143,ZW,63,28
27,21,136,ZW,60,31
28,38,136,ZW,59,25
29,11,131,ZW,55,28
30,39,126,ZW,57,19
31,22,124,ZW,57,22
32,2,123,ZW,47,22
33,7,122,ZW,57,19
34,35,116,ZW,54,19
35,36,104,ZW,43,12
36,37,98,ZW,36,20
37,24,97,ZW,44,17
38,27,93,ZW,44,15
39,23,85,ZW,45,15
40,3,83,ZW,33,16
41,26,78,ZW,44,14
42,30,71,ZW,34,6
43,31,70,ZW,34,11
44,25,67,ZW,34,11
45,32,67,ZW,31,9
46,34,65,ZW,28,7
47,33,63,ZW,25,14
48,29,61,ZW,29,8
49,28,41,ZW,20,7
0,37,36,KH,13,5
1,8,30,KH,16,4
2,49,27,KH,13,3
3,17,26,KH,13,5
4,12,24,KH,16,4
5,9,24,KH,13,4
6,18,24,KH,11,5
7,38,22,KH,11,1
8,19,21,KH,11,3
9,47,20,KH,7,7
10,36,20,KH,6,4
11,20,20,KH,10,4
12,13,19,KH,11,3
13,32,19,KH,12,4
14,6,18,KH,6,5
15,39,18,KH,10,5
16,10,18,KH,9,2
17,48,18,KH,9,1
18,46,17,KH,8,5
19,25,17,KH,8,1
20,22,16,KH,12,2
21,11,16,KH,8,5
22,34,16,KH,10,1
23,16,15,KH,10,2
24,4,15,KH,12,2
25,26,15,KH,5,5
26,14,15,KH,10,3
27,41,14,KH,12,0
28,29,14,KH,5,4
29,33,14,KH,6,2
30,15,13,KH,6,1
31,44,12,KH,5,4
32,35,12,KH,6,1
33,21,11,KH,6,0
34,43,11,KH,2,4
35,27,10,KH,3,5
36,5,10,KH,6,2
37,30,10,KH,6,1
38,24,10,KH,6,2
39,2,9,KH,2,3
40,7,9,KH,8,1
41,40,9,KH,3,2
42,23,9,KH,4,3
43,31,8,KH,6,0
44,45,8,KH,5,2
45,28,6,KH,5,1
46,3,5,KH,2,0
47,42,4,KH,1,0
48,1,3,KH,1,2
49,0,3,KH,3,0
0,49,20,GY,5,4
1,22,17,GY,9,3
2,48,15,GY,4,5
3,36,14,GY,6,1
4,47,13,GY,6,1
5,31,9,GY,6,0
6,17,9,GY,4,1
7,16,9,GY,6,0
8,45,8,GY,5,1
9,8,8,GY,2,1
10,21,8,GY,5,0
11,19,8,GY,0,0
12,15,7,GY,2,3
13,41,7,GY,2,2
14,34,7,GY,3,0
15,25,7,GY,2,3
16,14,6,GY,1,3
17,46,6,GY,2,1
18,4,6,GY,2,1
19,20,6,GY,4,1
20,42,6,GY,2,0
21,23,6,GY,2,2
22,7,6,GY,3,0
23,26,6,GY,3,2
24,30,5,GY,3,0
25,40,5,GY,2,1
26,37,5,GY,1,0
27,32,5,GY,1,0
28,9,5,GY,3,1
29,33,5,GY,1,2
30,27,5,GY,3,0
31,1,5,GY,2,1
32,24,5,GY,1,1
33,28,5,GY,1,2
34,10,4,GY,3,1
35,12,4,GY,1,2
36,13,4,GY,2,1
37,6,4,GY,1,2
38,38,4,GY,2,2
39,39,4,GY,0,4
40,5,4,GY,1,2
41,44,4,GY,2,0
42,35,3,GY,2,1
43,2,2,GY,1,0
44,3,2,GY,0,1
45,29,2,GY,0,1
46,11,2,GY,0,1
47,0,2,GY,0,1
48,18,1,GY,1,0
49,43,1,GY,1,0
0,41,106,VN,80,16
1,45,84,VN,46,10
2,19,81,VN,35,14
3,20,76,VN,37,11
4,21,74,VN,25,16
5,18,71,VN,39,15
6,49,66,VN,39,10
7,5,63,VN,34,7
8,48,63,VN,30,11
9,46,62,VN,23,10
10,7,59,VN,27,13
11,16,55,VN,25,8
12,22,52,VN,24,10
13,33,50,VN,21,6
14,8,50,VN,24,8
15,38,49,VN,23,8
16,34,48,VN,20,9
17,9,48,VN,23,4
18,37,46,VN,25,4
19,15,46,VN,22,8
20,6,46,VN,18,9
21,4,44,VN,16,9
22,32,44,VN,19,8
23,39,43,VN,29,6
24,12,43,VN,20,6
25,47,43,VN,23,7
26,40,42,VN,20,10
27,36,41,VN,14,7
28,17,40,VN,19,9
29,27,37,VN,19,4
30,23,37,VN,19,9
31,1,36,VN,16,13
32,13,35,VN,15,8
33,14,35,VN,23,7
34,42,35,VN,21,4
35,11,35,VN,11,5
36,43,34,VN,13,6
37,28,34,VN,25,4
38,35,32,VN,15,7
39,24,30,VN,8,8
40,25,29,VN,17,4
41,29,29,VN,18,4
42,26,28,VN,15,5
43,10,28,VN,12,2
44,0,27,VN,15,7
45,44,27,VN,15,3
46,31,26,VN,19,3
47,2,24,VN,6,7
48,30,21,VN,5,5
49,3,15,VN,10,2
0,21,64,MT,26,23
1,18,37,MT,19,6
2,20,36,MT,18,10
3,35,35,MT,18,5
4,24,32,MT,10,9
5,19,31,MT,15,6
6,10,31,MT,19,8
7,42,31,MT,17,3
8,11,30,MT,12,7
9,49,30,MT,12,7
10,43,30,MT,11,7
11,5,30,MT,17,6
12,9,30,MT,16,5
13,23,29,MT,10,9
14,14,26,MT,8,8
15,46,26,MT,13,4
16,26,26,MT,13,6
17,22,23,MT,10,7
18,30,23,MT,10,5
19,31,23,MT,13,2
20,13,22,MT,13,1
21,41,22,MT,10,6
22,39,21,MT,14,2
23,40,20,MT,15,2
24,12,20,MT,8,6
25,7,20,MT,12,2
26,44,20,MT,8,7
27,48,20,MT,9,6
28,27,20,MT,11,3
29,34,20,MT,9,4
30,33,19,MT,8,4
31,25,19,MT,11,2
32,28,19,MT,8,2
33,47,18,MT,10,1
34,38,18,MT,6,0
35,17,18,MT,8,4
36,45,18,MT,7,3
37,29,18,MT,8,1
38,4,17,MT,8,6
39,8,17,MT,6,2
40,6,17,MT,10,4
41,32,16,MT,8,1
42,36,14,MT,7,1
43,37,14,MT,6,2
44,0,13,MT,3,4
45,1,11,MT,4,4
46,15,11,MT,3,4
47,16,10,MT,5,1
48,2,8,MT,4,2
49,3,2,MT,0,0
0,9,22,BN,10,2
1,11,17,BN,7,3
2,10,17,BN,9,4
3,12,16,BN,8,2
4,20,14,BN,6,3
5,6,14,BN,9,2
6,19,13,BN,8,0
7,13,13,BN,3,4
8,8,13,BN,6,3
9,45,13,BN,9,1
10,22,12,BN,5,3
11,24,12,BN,7,0
12,15,12,BN,6,3
13,23,11,BN,7,3
14,18,11,BN,6,4
15,17,10,BN,4,2
16,28,10,BN,4,2
17,40,10,BN,6,1
18,16,10,BN,6,1
19,5,10,BN,5,3
20,4,9,BN,4,4
21,14,9,BN,5,1
22,42,9,BN,6,0
23,44,9,BN,3,3
24,35,9,BN,3,3
25,7,9,BN,7,1
26,21,9,BN,2,4
27,39,9,BN,2,1
28,2,8,BN,2,2
29,3,7,BN,4,0
30,33,7,BN,1,3
31,27,7,BN,3,2
32,38,6,BN,2,1
33,31,6,BN,1,0
34,32,6,BN,3,1
35,37,5,BN,3,0
36,29,5,BN,5,0
37,34,5,BN,4,0
38,30,5,BN,2,0
39,41,5,BN,2,1
40,25,5,BN,3,1
41,0,4,BN,2,0
42,1,4,BN,0,0
43,26,3,BN,2,0
44,43,2,BN,2,0
45,46,2,BN,2,0
46,48,2,BN,0,1
47,36,1,BN,0,1
48,47,1,BN,0,0
49,49,1,BN,1,0
0,11,15,HT,5,4
1,10,14,HT,4,1
2,44,13,HT,10,1
3,12,12,HT,8,1
4,9,11,HT,7,0
5,13,11,HT,5,0
6,8,10,HT,4,2
7,49,9,HT,3,0
8,14,9,HT,4,1
9,17,8,HT,3,2
10,1,8,HT,0,0
11,20,8,HT,3,0
12,34,7,HT,5,1
13,32,7,HT,3,1
14,28,7,HT,4,0
15,19,7,HT,3,2
16,0,7,HT,2,0
17,6,7,HT,3,0
18,16,6,HT,3,2
19,45,6,HT,1,3
20,36,6,HT,4,2
21,33,6,HT,2,1
22,5,6,HT,1,0
23,27,6,HT,1,2
24,24,6,HT,4,2
25,37,5,HT,1,2
26,22,5,HT,4,0
27,29,5,HT,3,0
28,15,5,HT,2,0
29,41,5,HT,3,1
30,26,5,HT,3,1
31,7,5,HT,2,1
32,25,4,HT,0,0
33,48,4,HT,3,0
34,47,4,HT,1,1
35,39,4,HT,3,0
36,3,4,HT,1,1
37,35,4,HT,2,1
38,18,4,HT,3,1
39,21,4,HT,2,1
40,31,4,HT,0,1
41,40,3,HT,0,2
42,42,3,HT,0,0
43,43,3,HT,1,1
44,4,3,HT,1,0
45,23,3,HT,0,1
46,38,3,HT,1,1
47,46,2,HT,1,0
48,2,1,HT,0,0
0,42,348,MW,112,82
1,43,216,MW,85,41
2,44,182,MW,86,28
3,15,140,MW,56,30
4,17,130,MW,63,18
5,46,119,MW,47,20
6,16,113,MW,50,17
7,41,109,MW,41,14
8,45,104,MW,43,17
9,14,98,MW,44,18
10,18,95,MW,52,17
11,20,94,MW,40,16
12,19,92,MW,39,18
13,48,86,MW,33,17
14,9,83,MW,33,12
15,47,80,MW,34,20
16,5,78,MW,28,9
17,10,71,MW,28,7
18,24,69,MW,28,14
19,2,67,MW,26,14
20,11,65,MW,24,9
21,21,65,MW,23,15
22,4,64,MW,25,13
23,22,61,MW,30,7
24,49,59,MW,30,8
25,13,57,MW,23,8
26,25,57,MW,24,11
27,12,56,MW,20,12
28,7,56,MW,24,5
29,0,55,MW,18,6
30,6,55,MW,29,4
31,8,54,MW,21,6
32,1,53,MW,24,7
33,38,51,MW,24,7
34,23,49,MW,24,10
35,39,47,MW,17,14
36,32,45,MW,14,8
37,40,38,MW,15,7
38,31,33,MW,14,8
39,27,33,MW,6,9
40,28,32,MW,10,8
41,37,31,MW,13,2
42,3,31,MW,14,6
43,34,30,MW,8,3
44,33,29,MW,11,6
45,26,29,MW,9,5
46,36,28,MW,11,5
47,29,27,MW,8,6
48,30,23,MW,11,3
49,35,22,MW,8,5
0,21,1577,NZ,771,372
1,20,1318,NZ,635,268
2,49,1079,NZ,496,256
3,47,1051,NZ,509,220
4,22,960,NZ,486,232
5,23,760,NZ,392,185
6,44,708,NZ,349,136
7,41,648,NZ,325,156
8,15,595,NZ,260,141
9,34,594,NZ,282,122
10,14,583,NZ,262,152
11,13,569,NZ,287,134
12,19,566,NZ,293,133
13,24,563,NZ,286,130
14,12,562,NZ,287,119
15,43,557,NZ,283,113
16,11,556,NZ,318,110
17,39,550,NZ,309,108
18,25,542,NZ,262,135
19,48,531,NZ,276,116
20,32,526,NZ,230,120
21,42,516,NZ,247,122
22,45,513,NZ,259,111
23,31,501,NZ,269,105
24,8,498,NZ,252,106
25,18,493,NZ,240,123
26,16,484,NZ,236,113
27,33,477,NZ,232,92
28,30,476,NZ,236,107
29,9,476,NZ,267,84
30,7,473,NZ,248,96
31,26,468,NZ,225,114
32,10,464,NZ,236,117
33,17,462,NZ,250,100
34,38,460,NZ,241,102
35,29,450,NZ,220,116
36,6,440,NZ,218,96
37,35,433,NZ,244,86
38,37,428,NZ,210,85
39,28,422,NZ,199,102
40,36,419,NZ,217,87
41,40,416,NZ,212,89
42,4,396,NZ,192,62
43,27,394,NZ,190,86
44,5,368,NZ,193,62
45,46,357,NZ,180,80
46,0,115,NZ,59,29
47,1,96,NZ,47,21
48,2,62,NZ,28,11
49,3,49,NZ,20,11
0,16,21,KZ,11,5
1,15,21,KZ,7,5
2,44,20,KZ,13,4
3,45,20,KZ,10,4
4,14,18,KZ,11,4
5,40,16,KZ,9,3
6,12,16,KZ,9,4
7,7,15,KZ,15,0
8,17,13,KZ,5,4
9,41,13,KZ,7,3
10,31,13,KZ,9,1
11,43,12,KZ,7,3
12,6,11,KZ,6,2
13,32,11,KZ,5,1
14,8,10,KZ,5,1
15,34,10,KZ,5,1
16,24,10,KZ,6,2
17,18,10,KZ,4,2
18,0,9,KZ,1,6
19,13,9,KZ,6,1
20,29,9,KZ,5,0
21,9,9,KZ,2,4
22,42,9,KZ,3,3
23,20,8,KZ,4,1
24,35,7,KZ,4,2
25,19,7,KZ,4,1
26,2,7,KZ,5,0
27,28,6,KZ,3,3
28,11,6,KZ,1,3
29,26,5,KZ,2,3
30,37,5,KZ,1,0
31,10,5,KZ,3,1
32,39,5,KZ,4,0
33,48,5,KZ,2,1
34,47,4,KZ,1,2
35,38,4,KZ,2,1
36,25,4,KZ,2,1
37,33,4,KZ,2,0
38,21,4,KZ,1,1
39,4,4,KZ,4,0
40,36,3,KZ,2,0
41,30,3,KZ,1,1
42,27,3,KZ,2,0
43,5,3,KZ,3,0
44,23,2,KZ,2,0
45,49,2,KZ,0,0
46,1,1,KZ,0,1
47,22,1,KZ,1,0
48,46,1,KZ,0,0
0,32,403,LK,197,66
1,33,316,LK,174,43
2,31,313,LK,136,54
3,28,265,LK,121,47
4,16,260,LK,121,54
5,29,250,LK,105,48
6,5,249,LK,121,53
7,6,219,LK,108,40
8,8,202,LK,104,34
9,7,193,LK,91,38
10,40,192,LK,83,33
11,34,188,LK,84,42
12,38,184,LK,76,39
13,9,182,LK,84,35
14,4,180,LK,91,32
15,39,180,LK,81,31
16,30,177,LK,95,24
17,35,174,LK,80,21
18,36,162,LK,84,20
19,47,161,LK,73,26
20,41,159,LK,85,17
21,12,154,LK,84,24
22,37,151,LK,62,30
23,11,146,LK,75,27
24,45,145,LK,73,25
25,13,140,LK,70,32
26,44,136,LK,74,21
27,49,133,LK,53,35
28,17,133,LK,75,17
29,10,130,LK,58,24
30,22,125,LK,68,23
31,46,125,LK,51,16
32,42,120,LK,57,22
33,1,117,LK,48,23
34,0,114,LK,57,18
35,2,109,LK,45,25
36,14,104,LK,53,23
37,48,104,LK,44,21
38,43,96,LK,49,16
39,23,93,LK,48,16
40,24,93,LK,48,16
41,15,90,LK,44,17
42,20,90,LK,46,16
43,18,83,LK,32,24
44,27,76,LK,35,14
45,21,72,LK,30,14
46,19,72,LK,38,13
47,3,67,LK,27,13
48,25,58,LK,29,8
49,26,54,LK,27,11
0,10,51,EC,10,8
1,8,49,EC,11,8
2,9,49,EC,9,9
3,44,46,EC,14,9
4,39,45,EC,14,4
5,12,44,EC,16,4
6,24,42,EC,14,8
7,11,41,EC,10,7
8,6,41,EC,16,8
9,41,40,EC,13,7
10,13,40,EC,12,4
11,17,38,EC,14,3
12,23,36,EC,16,6
13,32,35,EC,12,4
14,40,35,EC,9,8
15,21,35,EC,18,4
16,33,34,EC,9,6
17,42,34,EC,7,2
18,20,34,EC,12,7
19,7,33,EC,13,3
20,5,33,EC,9,8
21,45,33,EC,12,8
22,25,32,EC,11,7
23,22,31,EC,15,4
24,14,31,EC,10,9
25,38,31,EC,13,5
26,35,30,EC,7,5
27,16,30,EC,7,3
28,43,29,EC,14,2
29,4,29,EC,12,4
30,37,28,EC,8,3
31,47,28,EC,9,4
32,34,27,EC,10,1
33,26,26,EC,7,3
34,27,25,EC,6,3
35,49,24,EC,8,5
36,31,24,EC,7,4
37,18,23,EC,7,4
38,15,23,EC,7,1
39,48,23,EC,10,2
40,19,21,EC,9,5
41,46,21,EC,3,4
42,30,20,EC,6,3
43,28,19,EC,8,5
44,36,14,EC,3,3
45,29,11,EC,6,1
46,2,10,EC,5,1
